0.53355,0.57705,0.0024109
0.53157,0.51319,0.0018317
0.52989,0.454,0.0022268
0.5285,0.39915,0.0032564
0.5274,0.34837,0.0048636
0.52656,0.3014,0.0071181
0.52598,0.25803,0.010085
0.52564,0.21808,0.01387
0.52553,0.18135,0.018541
0.52563,0.14771,0.024212
0.52594,0.11701,0.030943
0.55274,0.11892,0.021246
0.58017,0.12068,0.013938
0.60821,0.12231,0.0091501
0.63685,0.12378,0.0068973
0.66609,0.12509,0.0070324
0.69594,0.12626,0.0062404
0.72642,0.12728,0.0031888
0.7575,0.12817,-0.0020499
0.78919,0.12892,-0.0093719
0.82148,0.12952,-0.018709
0.81274,0.15217,-0.015458
0.80454,0.17567,-0.014056
0.79684,0.20001,-0.013753
0.78962,0.22516,-0.014198
0.78285,0.25113,-0.01516
0.77652,0.2779,-0.016554
0.77062,0.30548,-0.018293
0.76512,0.33384,-0.02037
0.76003,0.36298,-0.022746
0.75534,0.39291,-0.025445
0.79318,0.34662,-0.0099654
0.83223,0.30291,0.0032374
0.87248,0.26162,0.014079
0.91395,0.2226,0.022523
0.95663,0.18572,0.028602
1.0005,0.15089,0.032344
1.0456,0.11798,0.034892
1.0918,0.086824,0.039683
1.139,0.057344,0.046941
1.1873,0.029458,0.05663
1.1408,0.043443,0.06541
1.0955,0.057049,0.073669
1.0512,0.070268,0.081484
1.008,0.083098,0.088934
0.96577,0.095539,0.096101
0.92459,0.10759,0.10299
0.88442,0.11926,0.10964
0.84525,0.13056,0.11602
0.80706,0.14148,0.12213
0.76985,0.15205,0.12796
0.80223,0.18506,0.11194
0.83524,0.22032,0.10085
0.86894,0.25783,0.093069
0.90338,0.2976,0.087645
0.93859,0.33961,0.084064
0.97457,0.38386,0.082013
1.0114,0.43032,0.081322
1.049,0.47895,0.081875
1.0874,0.52974,0.083609
1.1267,0.58266,0.086466
1.0951,0.50067,0.081969
1.0657,0.42684,0.078403
1.0383,0.36031,0.075361
1.0126,0.30035,0.072681
0.98868,0.24633,0.070292
0.96622,0.19771,0.068154
0.94516,0.15405,0.066252
0.92538,0.11494,0.064573
0.90678,0.080028,0.063116
0.88928,0.049018,0.061878
0.86885,0.066819,0.071027
0.84853,0.085063,0.082501
0.82844,0.10381,0.094509
0.80864,0.12309,0.10644
0.78913,0.14287,0.11811
0.76992,0.16316,0.12945
0.75104,0.18395,0.14041
0.73247,0.20522,0.15095
0.71423,0.22698,0.16104
0.69634,0.24922,0.17064
0.71201,0.2596,0.15438
0.7274,0.26989,0.14304
0.74266,0.2802,0.13461
0.75786,0.29058,0.12801
0.77304,0.30107,0.12268
0.78822,0.31169,0.11829
0.80341,0.32243,0.11469
0.81862,0.33331,0.11179
0.83384,0.34432,0.10955
0.84907,0.35547,0.10793
0.88079,0.32701,0.11951
0.91333,0.29909,0.13098
0.94671,0.27169,0.1423
0.98092,0.2448,0.15352
1.016,0.21841,0.16471
1.0518,0.1925,0.17588
1.0885,0.16705,0.18702
1.1261,0.14207,0.19812
1.1644,0.11754,0.20911
1.2037,0.093456,0.21998
1.1906,0.060896,0.253
1.1776,0.030685,0.28705
1.1644,0.0026359,0.32245
1.1512,-0.023412,0.35935
1.138,-0.047593,0.39775
1.1247,-0.070024,0.4376
1.1113,-0.090805,0.47877
1.0979,-0.11003,0.52115
1.0845,-0.12777,0.56459
1.0711,-0.1441,0.60899
1.1001,-0.1147,0.45717
1.1247,-0.086874,0.35681
1.1469,-0.058971,0.2853
1.1677,-0.030299,0.23252
1.1875,-0.00055145,0.19336
1.2066,0.030409,0.16498
1.2252,0.062644,0.14561
1.2433,0.096182,0.13403
1.2611,0.13103,0.12929
1.2787,0.16719,0.13061
1.2597,0.18809,0.13149
1.2411,0.20917,0.13314
1.223,0.23047,0.13489
1.2052,0.25201,0.13668
1.1879,0.27378,0.13855
1.1709,0.29577,0.14052
1.1543,0.318,0.14265
1.1381,0.34044,0.14492
1.1222,0.36312,0.14734
1.1067,0.38602,0.14992
1.1305,0.40568,0.14854
1.154,0.42517,0.14877
1.1773,0.44454,0.14976
1.2003,0.46383,0.15109
1.2232,0.48304,0.15258
1.2459,0.50217,0.1541
1.2683,0.52122,0.15563
1.2905,0.54019,0.15707
1.3125,0.55908,0.15844
1.3342,0.57789,0.15967
1.3195,0.58696,0.16542
1.3054,0.59599,0.17027
1.2921,0.60492,0.17458
1.2795,0.61375,0.1786
1.2674,0.62246,0.18248
1.2559,0.63105,0.18622
1.245,0.63952,0.18985
