x,y,z
0.179987098603863,-0.203427600363048,-0.190426824983302
0.168683073008397,-0.20287931960926,-0.222323810800186
0.159057195743626,-0.201201882288308,-0.253584828018192
0.151010211653294,-0.198470897874323,-0.284265848249938
0.144457368023125,-0.194752360540397,-0.314376939270456
0.13916393971782,-0.190222701625409,-0.343951670284587
0.123935156527738,-0.171902231345017,-0.19422959713782
0.111658094767854,-0.159103794742221,-0.099453562181822
0.101167363616483,-0.149979139083673,-0.0401162647721
0.09180433657973,-0.14346824496019,-0.005578431911725
0.083159766526689,-0.138907177137907,0.010441043322745
0.07489438372843,-0.135763562639874,0.013192037563919
0.065997443248603,-0.132674408440008,0.022027956050081
0.056232168924723,-0.129372690893742,0.041209055481806
0.045637502613681,-0.125965599667892,0.069488584677922
0.034238798199634,-0.12254596496985,0.105918488054922
0.024590879395225,-0.12637836705466,0.058942726440388
0.013333522691463,-0.129628443598813,0.029842847520386
0.000680242683966,-0.132632438703157,0.013320760963596
-0.013255184757556,-0.135599436341895,0.006114097245598
-0.028293350749963,-0.138783469029699,0.003495790563847
-0.044043340120829,-0.142594425212082,-0.004031068109799
-0.060551943811385,-0.146973047278265,-0.01625343376967
-0.077885195040024,-0.151841429313937,-0.032362992833885
-0.096093477504264,-0.157136406044394,-0.051718123054023
-0.115210881747954,-0.16280466797078,-0.07382789773806
-0.109122088187143,-0.153568588678476,-0.034011958696468
-0.10300889329916,-0.145643646100195,-0.012235697307514
-0.096978780236897,-0.13864042155455,-0.00275531180647
-0.091121789932271,-0.132283643725588,-0.001046763716768
-0.085865697079724,-0.126260038295384,0.004446534117014
-0.081213041735142,-0.120535141728746,0.01516459160892
-0.077071049746596,-0.115126004166388,0.030105796086694
-0.073370208856833,-0.110044224844946,0.048542540149331
-0.070056799345529,-0.105298093007054,0.069952641280786
-0.067089388549422,-0.100895112391556,0.093919689111997
-0.054728243831085,-0.092719376138701,0.08277866135335
-0.043981351823742,-0.085456784459532,0.07454437408514
-0.034636811051669,-0.079006144694063,0.068331791969785
-0.026523151621159,-0.073277639013367,0.063546389468183
-0.019498055344188,-0.068191158423428,0.059810259023284
-0.013441406239472,-0.063676010626314,0.056844027595002
-0.008250584488111,-0.059669374666887,0.05446935522629
-0.003836988992099,-0.056115705336166,0.052539475623663
-0.000123908882626,-0.052965690845666,0.050964106249161
0.002955632723073,-0.050175568898469,0.049658322219761
0.000747967165134,-0.051132181716869,0.038259842802516
-0.001768012381098,-0.052122732941202,0.028675462452
-0.004581140640151,-0.053150253458651,0.020636580803197
-0.007683403836543,-0.054217135167404,0.013923083046661
-0.011069336733757,-0.055325384136313,0.008371241412314
-0.014735167008459,-0.056476644979948,0.003841830588123
-0.018678389621695,-0.057672183897894,0.000228078839641
-0.022897454974382,-0.058913063470578,-0.002563202959674
-0.027391299935294,-0.060199871734602,-0.00460631032119
-0.032159440882122,-0.061533111512478,-0.005966833143713
-0.032419167446872,-0.071998074695441,-0.00666088323759
-0.032491450705721,-0.083734070769281,-0.0073580803017
-0.032369074287253,-0.096816802484816,-0.00811433240272
-0.032046777854203,-0.111320490069388,-0.008986243850637
-0.031521280442786,-0.127316981487319,-0.010027484739161
-0.030791717019174,-0.14487578354875,-0.011289684030814
-0.029859666666163,-0.164063251138799,-0.012819561078352
-0.028729373547527,-0.184942486038352,-0.014659712668006
-0.027407795716253,-0.20757263430793,-0.016847591132145
-0.025904690889198,-0.232008724507035,-0.019416970662481
-0.013564676504152,-0.231096798756268,-0.013540694779854
-0.00266224258142,-0.230789291655515,-0.006848224631009
0.006915518687648,-0.231014304885081,0.000380267862506
0.015261947733244,-0.23171408157344,0.007973786210894
0.022455750952581,-0.232840914824611,0.01581920316657
0.028563979058135,-0.234353954055378,0.023846021063249
0.033644688383591,-0.236217692091861,0.031997548340784
0.037747909632874,-0.238400353263137,0.040240877864056
0.040917852408813,-0.240873219266319,0.048537928384451
0.043192726175494,-0.243609838489434,0.056871036140515
0.043689574051977,-0.262721762932455,0.02326156256887
0.042057600234038,-0.284280599294904,-0.002774166596608
0.03836732813194,-0.308187849059202,-0.023015491606607
0.032646663056104,-0.334379265217041,-0.0387334442232
0.024899691946808,-0.362810255668265,-0.050885316119628
0.015112139740669,-0.393442619699592,-0.06018706810968
0.003337579560239,-0.426095623850436,-0.068125995147457
-0.010171422754342,-0.460148524756206,-0.078678201523042
-0.025447691758416,-0.495562118860398,-0.091983072633306
-0.042545482653728,-0.532343997004713,-0.107787125918243
-0.018315188002903,-0.550818422152902,-0.095510130592494
0.003610996757788,-0.568477264974835,-0.093530047650675
0.021982451048128,-0.588663146161247,-0.082101743985399
0.037232339042662,-0.610836939074975,-0.064370140819766
0.049671701139441,-0.634619283523153,-0.042462805682134
0.05951147489964,-0.659768608883148,-0.017568692704107
0.066911077454032,-0.686118885281384,0.009533121751328
0.07199425133878,-0.713537519698921,0.038361890523847
0.074869455407722,-0.741911430652362,0.068489433203415
0.075628829229663,-0.771131827491959,0.099634968677882
0.059813176327991,-0.80129166231212,0.217141913249298
0.042209763125771,-0.833088690358372,0.341236086364359
0.023071609384048,-0.86595047527146,0.469218532044213
0.002556421937719,-0.899469960598982,0.59989238246266
-0.019210514957599,-0.933371741916005,0.732310331745266
-0.042110710086662,-0.96737624797153,0.865831453675336
-0.066024896960066,-1.00123503570319,0.999588742812258
-0.090825714680845,-1.03467534873655,1.13282989231814
-0.116389706328943,-1.06749214698862,1.26452682359897
-0.142588459592167,-1.09945520125889,1.39384910170686
-0.117603309433781,-0.963558969972958,0.937505483732723
-0.10486027333695,-0.867380436736657,0.666823007973454
-0.09770464164496,-0.791058756216217,0.483588531331158
-0.093587335698149,-0.726826751475586,0.350117556082056
-0.091328927867735,-0.670986713734992,0.248761263192117
-0.090300768455456,-0.621493717661176,0.170130918418193
-0.090129711909731,-0.577081427063604,0.108535352817061
-0.090573707809124,-0.536885355073101,0.060296556867146
-0.09146446949939,-0.500275560590738,0.022778112251816
-0.092679809418502,-0.466766124912499,-0.005935808564119
-0.110950957360988,-0.441535132066145,-0.017446118890607
-0.130013372302336,-0.417178440005141,-0.027765597235216
-0.149854398210373,-0.393716132547761,-0.036536508393392
-0.170455216944802,-0.371126042108047,-0.043602205449297
-0.19179411351141,-0.349365447199426,-0.048963648386859
-0.213850441995891,-0.328379302673042,-0.052662897822755
-0.236604392269655,-0.308109663554951,-0.054804493747273
-0.260038890613594,-0.288497641532495,-0.055493010316475
-0.28413817013231,-0.26948666443742,-0.054851403015663
-0.308888997983148,-0.251022625578368,-0.052988938099172
-0.31145432467565,-0.238965162371805,-0.04745935906455
-0.314067062132604,-0.22737837301953,-0.040878489002697
-0.316700950957494,-0.216137860504619,-0.03390882067751
-0.319346271202178,-0.205185954165514,-0.026828645918256
-0.321999504558341,-0.194495230764029,-0.019754924157445
-0.324660453751264,-0.184051188017405,-0.012719496777658
-0.327329603399387,-0.17384512087505,-0.005731621919412
-0.330008097909942,-0.163869903209904,0.001219394351875
-0.332696937071482,-0.154119395159745,0.008138673627681
-0.33539722289122,-0.144586777187311,0.015037662022729
-0.345096647555438,-0.122474593246755,0.047623980286107
-0.3547475634678,-0.102557386254031,0.082909771250967
-0.364351458546639,-0.084590481380074,0.119955735855673
-0.373917986913624,-0.068407406556032,0.158245841068416
-0.383462127399855,-0.053889776462754,0.197473589176497
-0.392999412062212,-0.040940761031636,0.237440137952744
-0.402548335423426,-0.029484992307019,0.277995803194692
-0.412126058709955,-0.019451026560701,0.319013565775084
-0.421752900061903,-0.010782032796922,0.360367618412164
-0.431447291240612,-0.003417149364845,0.401942521691876
-0.456996334127743,0.00928741127215,0.253953300072238
-0.483283373307256,0.012596790393521,0.156918968921317
-0.510426366421256,0.008970013041122,0.092561087012946
-0.538518136359398,-0.000283044093953,0.050876637068665
-0.567635308063926,-0.014424317654388,0.025949728211881
-0.597840362934931,-0.033016765778311,0.014060455544765
-0.629216389185349,-0.055689103028503,0.011682900624144
-0.662193371559512,-0.081125628279119,0.004709566451695
-0.696964102425748,-0.109200623446458,-0.009731671953455
-0.733603570927597,-0.140152989414001,-0.03060087691981
-0.752776821435664,-0.150864392740655,-0.013555676723249
-0.772515106649772,-0.161078770271395,-0.003173467263822
-0.792721763965305,-0.171125514839985,0.0040399719867
-0.813348132430199,-0.181145790207931,0.009708966170175
-0.834369838547715,-0.191196481668947,0.014633007057712
-0.855771940315776,-0.201299677195387,0.019219054506608
-0.877546316596116,-0.211459179436782,0.02368416081284
-0.899686472712453,-0.221670115269759,0.028142798102319
-0.922188828009147,-0.231922372127679,0.032658574854144
-0.945049141294082,-0.242203530022202,0.037264429711916
-0.995952076618942,-0.188916499201284,0.049694402514157
-1.04791528896125,-0.136553391402217,0.0600385351517
-1.10086864213636,-0.085079139580273,0.069041921236975
-1.15474700765545,-0.034450185769111,0.077250735513419
-1.20944398769187,0.015360845656397,0.085754506095205
-1.26491783025784,0.064419623542015,0.094598960528212
-1.32113717320238,0.112789436950984,0.10370716234786
-1.37806980330077,0.16052864393513,0.11300678718964
-1.43568408879497,0.207689656066886,0.122444459233953
-1.4939487257035,0.254321839406713,0.131955590736476
-1.38918014200867,0.258151347504105,0.104870191221471
-1.29744266055409,0.260953604976465,0.04575212860845
-1.21656717446875,0.262355620947829,-0.037692430171496
-1.1446346983115,0.262134155135816,-0.13611863255006
-1.08035470910625,0.260182602910633,-0.245178184780309
-1.02272094064149,0.256448034864273,-0.362190818546863
-0.970907109855449,0.250911852894012,-0.485130959948247
-0.924160155221986,0.243579386402213,-0.612430849248289
-0.881861710010103,0.234477068216386,-0.74268248859774
-0.843433059945679,0.223645376769305,-0.874719451192337
-0.876349457870198,0.237622171399617,-0.879363211804204
-0.910371553400285,0.25154776570116,-0.8973755106424
-0.944900819444858,0.265513380880014,-0.922209100045126
-0.979542795454643,0.279592171927654,-0.950020890454632
-1.01410063518815,0.293844446452812,-0.978503622711958
-1.0484006937867,0.308320308769692,-1.00629970340158
-1.08235219102753,0.323059143678451,-1.0326346943633
-1.11586755124529,0.338094892205437,-1.0570628853886
-1.14891283894108,0.353452441705813,-1.07936937933363
-1.18143905246783,0.369156604363029,-1.09944414083811
-1.13216841857507,0.387223876820352,-0.690930971520389
-1.09919920024223,0.398066627392004,-0.442396954242129
-1.07487972543225,0.405127292832853,-0.274744473333882
-1.05607097025406,0.409730687035483,-0.156370590661053
-1.04122085887607,0.412468348409815,-0.072122234313467
-1.02942773362448,0.413646391255338,-0.013581342601188
-1.02010151230421,0.413442920642322,0.024543069777442
-1.01281567887542,0.411982372141452,0.045929380555825
-1.00723904513588,0.409362455055049,0.053349337009596
-1.00264275626767,0.406090252497363,0.054650151873886
-1.05116764321095,0.435403370115186,0.062305378041124
-1.09962106654901,0.465870415299042,0.074917536789089
-1.14796732835344,0.497455586426663,0.092242367612155
-1.1961940542919,0.53008765249895,0.113814535440545
-1.24429573155853,0.563686539053157,0.139015672776063
-1.29227225040128,0.598162330785773,0.167200536033798
-1.34011909184067,0.633424110429054,0.197738194720555
-1.38783278563319,0.669380088049009,0.230039505196822
-1.43540386291276,0.705947507279271,0.263545851586618
-1.48282425135082,0.743052314906691,0.297739056437879
-1.3369407270535,0.68878139629424,0.297579155098307
-1.20643601120526,0.639538895120813,0.304459049789746
-1.08936240884802,0.594395847963918,0.314647205703607
-0.984036915433921,0.552731434759773,0.326653784630534
-0.889029729080879,0.514087412414052,0.33981025177885
-0.80313502736602,0.478105387491887,0.353794392698847
-0.725327458605631,0.444495278368337,0.368424698796288
-0.65473664243048,0.413016744919268,0.383597838863447
-0.590612737983298,0.383468477161351,0.399237577686843
-0.532313892521012,0.355678246361535,0.415295412658261
-0.574906368251309,0.387061191429373,0.440245746248924
-0.619056323916741,0.419471237473509,0.462963728863566
-0.664614042498819,0.452890226744799,0.483791534293107
-0.711440583078371,0.487288842012782,0.502985698944866
-0.759292770365655,0.522793129754054,0.520701497794262
-0.807981673750827,0.559453272906788,0.537036510315241
-0.857366706838084,0.597221351073504,0.552055937525196
-0.907320319443492,0.636041562096279,0.565788801688233
-0.957710536919058,0.675859183530671,0.578251876569185
-1.00841784733537,0.716614136564329,0.589447872191362
-1.12395794566712,0.797642333635155,0.58850273953274
-1.24413038661528,0.883801994899741,0.586576929674373
-1.36847860578611,0.974889574570329,0.583185219099186
-1.49652677234901,1.07067894064551,0.578046351748658
-1.6280270427953,1.17058261093196,0.57106216937694
-1.76268535593087,1.27408928965889,0.562212869576474
-1.90002122538332,1.38097047522496,0.551530940194498
-2.03957822346969,1.49099136910384,0.539088059267129
-2.18091602947652,1.60393605881754,0.524981469324687
-2.32362906789667,1.71958682223003,0.509339449359219
-2.10084940886598,1.56115418772056,0.59185698776861
-1.90880590295835,1.41545601336288,0.655202157534459
-1.74267463116005,1.28086148616661,0.712385555738197
-1.59857763324914,1.15562974093166,0.766780855968857
-1.47340027451208,1.03828983587365,0.819367415975492
-1.36463873988713,0.927630347453113,0.870465279236944
-1.27024834872803,0.82268118653183,0.920182474895072
-1.18855866697867,0.722638245391161,0.968558908338167
-1.11817830520046,0.626856652577315,1.01557556077649
-1.05795469448098,0.534787510342028,1.06123254617752
-0.979145012948585,0.46316950486619,0.807750543686511
-0.910054769570095,0.401068500409654,0.647224709652668
-0.848277851195147,0.345292726370769,0.531519164579718
-0.792559753138919,0.294375492881227,0.441876271655821
-0.74209345914693,0.247491302805474,0.369574653006303
-0.696291216138744,0.204081897693073,0.309911619889779
-0.654685731931502,0.163741308851685,0.259999761686261
-0.616890286886348,0.126143301825795,0.217885857416306
-0.582573732595478,0.09102608953359,0.182142564104726
-0.551448951416257,0.058165580295942,0.151681877144843
-0.531024823506845,-0.001148919091784,0.205315396098726
-0.515733852322176,-0.058109422039675,0.251257000313402
-0.505330249140603,-0.11278253382503,0.291363779989323
-0.499605300117604,-0.165241045495902,0.327208561824407
-0.498371097664239,-0.215553559056214,0.359932334361546
-0.501454645200924,-0.263795862740848,0.390319180744514
-0.508700022964854,-0.310028172748705,0.418878994595951
-0.519963126576711,-0.354314197923434,0.445939809513187
-0.535115434922987,-0.396694387222088,0.471695271442369
-0.554034871331326,-0.437221910853509,0.496257073010735
-0.536866404789035,-0.432370913138094,0.413453674108246
-0.522078617462237,-0.42716303393922,0.353637420668276
-0.508952464295595,-0.421795048992235,0.307602831325176
-0.497071684583011,-0.416359385253638,0.270517236827826
-0.486221990477578,-0.410891200882281,0.239605809863225
-0.476259732713285,-0.405406508809263,0.213220596262762
-0.467095514011194,-0.399905169582686,0.190305615107503
-0.458658175754967,-0.394385025396037,0.170169962913218
-0.450898833840902,-0.388838092068818,0.152315587123906
-0.443774714550046,-0.383258102071349,0.136379014004663
-0.45170499818056,-0.386194833789809,0.134499869914815
-0.459597463622867,-0.389105143324498,0.131516035695662
-0.467495650346519,-0.391981261610178,0.12789208496484
-0.475425755530176,-0.394821797445754,0.123952434937708
-0.483409266279957,-0.397624002193168,0.119904480530086
-0.491457110402629,-0.400389506327993,0.115892813532864
-0.499579743826839,-0.403117826172919,0.112001538190441
-0.507781612489141,-0.405810847881258,0.108291223145795
-0.516067868326603,-0.408469088095908,0.10479059042551
-0.524440206778243,-0.411094171229584,0.101523922949807
-0.536230771686566,-0.415179803552067,0.063584828443132
-0.549108464522794,-0.418986119395093,0.035153480417975
-0.56281303441713,-0.422534217691756,0.013217760810811
-0.577182451807298,-0.425839928923333,-0.004037354976322
-0.592111148144909,-0.428916396009013,-0.017766688009075
-0.607526338121509,-0.431774476012898,-0.028722003864007
-0.623374886391328,-0.434424183789884,-0.037431756037141
-0.639616376583462,-0.436873824913164,-0.04426955419855
-0.656217823814676,-0.439131284754688,-0.049530513468537
-0.673152236604254,-0.441202855307673,-0.053439594646283
-0.622485973327814,-0.383868969352681,-0.023334453691203
-0.576916394727864,-0.330354085461795,0.019630307980512
-0.53551020021633,-0.280255077102261,0.068371723666312
-0.4977351328555,-0.233280530176324,0.120102781565357
-0.463232442272048,-0.189191051547376,0.173609710404113
-0.431725292567628,-0.147767570841578,0.228324966707183
-0.402993104963157,-0.108819832107395,0.283896782824001
-0.37684630597403,-0.072169585529887,0.340101408923738
-0.35313013657028,-0.037660377762361,0.396746118505579
-0.33170740082329,-0.005143268409443,0.453677446153175
-0.298965702698882,0.034779173483413,0.435181540407064
-0.271084614696769,0.070927650748562,0.424712611314467
-0.247550513927527,0.103696808061716,0.419005834609059
-0.227995970059153,0.13341401396033,0.416185415578899
-0.21216134983065,0.16034741898378,0.415117008210851
-0.199849774548311,0.184733059222497,0.415099084575699
-0.190926108278496,0.206768710169817,0.415677291159116
-0.185290094913464,0.226632406442279,0.416558050077493
-0.182884930908019,0.244472668895781,0.417540543123269
-0.183675062865224,0.260424426398876,0.41848979075482
-0.174062082458303,0.242691585116846,0.461443595302286
-0.164913051295926,0.225715507604636,0.501117066406218
-0.156237295433762,0.209458291697546,0.538153715417949
-0.14802770690058,0.193892795931535,0.573066856297904
-0.140281679443474,0.178987034316291,0.606249268128843
-0.132982459326165,0.164720404276852,0.638000705757884
-0.126121749345527,0.151065987360256,0.66854213351348
-0.11967859586735,0.138008524541606,0.698040222870097
-0.113643256746856,0.125524938469224,0.726613447764691
-0.107993507165558,0.113603678021606,0.754353538971533
-0.103965839411163,0.124268461881325,0.601131158929467
-0.10130411897013,0.133937720897835,0.484348073193283
-0.099543515563549,0.14288935104433,0.392191621754461
-0.098401577052226,0.151301878229265,0.317696288652354
-0.097714372675174,0.159289651843315,0.256472250384308
-0.097369562071228,0.166938023608902,0.205611579217441
-0.097293668085498,0.174306944055801,0.163104545891143
-0.097431237492294,0.181446014674853,0.12751234896486
-0.097743302263119,0.188392479596665,0.09777328164448
