0.0031778,-0.00031957,0.011324
0.0047016,-0.00076432,0.013253
0.006492,-0.0018008,0.015156
0.0085525,-0.0034856,0.017036
0.010886,-0.0058784,0.018852
0.013495,-0.009039,0.020632
0.016382,-0.013027,0.022365
0.019548,-0.017899,0.024099
0.022997,-0.023712,0.025837
0.026729,-0.03052,0.027633
0.030749,-0.038373,0.029496
0.030564,-0.030743,0.01939
0.030031,-0.024101,0.01149
0.029175,-0.018401,0.0057243
0.028027,-0.013603,0.0019947
0.026622,-0.009669,0.00023129
0.025004,-0.0065625,-0.00023349
0.023232,-0.0042466,-0.0021733
0.021365,-0.002696,-0.0058955
0.019463,-0.001895,-0.011355
0.017622,-0.0014542,-0.018539
0.022359,-0.0013716,-0.026482
0.027567,-0.00099156,-0.035651
0.033223,-0.00029171,-0.045986
0.039308,0.00074878,-0.057494
0.045804,0.002149,-0.070152
0.052696,0.0039267,-0.08401
0.059971,0.0060983,-0.099068
0.067615,0.0086791,-0.1154
0.07562,0.011683,-0.13302
0.083977,0.015123,-0.152
0.084243,0.0077355,-0.13895
0.084539,0.0018963,-0.12683
0.084868,-0.0024583,-0.11548
0.085237,-0.0053831,-0.10485
0.085651,-0.0069254,-0.09484
0.086101,-0.0073403,-0.085427
0.086415,-0.0085908,-0.076561
0.086568,-0.011123,-0.068246
0.086578,-0.014923,-0.060436
0.086461,-0.019985,-0.053138
0.095646,-0.016209,-0.047508
0.10516,-0.013517,-0.042582
0.11502,-0.011902,-0.03821
0.12521,-0.011362,-0.034308
0.13575,-0.011887,-0.030786
0.14674,-0.012201,-0.027582
0.15825,-0.011477,-0.024625
0.1703,-0.0096998,-0.021887
0.18289,-0.0068545,-0.019327
0.196,-0.0029252,-0.016926
0.176,0.0031849,-0.019023
0.15725,0.009624,-0.02068
0.13974,0.016375,-0.021959
0.12344,0.023423,-0.02293
0.10833,0.030758,-0.023634
0.094392,0.03837,-0.024122
0.081602,0.046255,-0.02442
0.069946,0.05441,-0.024561
0.059409,0.062836,-0.02456
0.04998,0.071536,-0.02444
0.044563,0.053716,-0.021704
0.039743,0.038845,-0.018724
0.035471,0.026673,-0.01565
0.031701,0.01697,-0.012614
0.028391,0.0095211,-0.009717
0.0255,0.0041259,-0.0070515
0.022986,0.00060156,-0.0046914
0.020811,-0.0012139,-0.0027072
0.018927,-0.0015589,-0.0011586
0.01713,-0.002566,-0.00015128
0.017335,-0.0018109,0.00023821
0.017514,-0.0014495,0.00043293
0.017676,-0.001355,0.00048758
0.017864,-0.00094059,0.00060405
0.018083,-0.00013115,0.00083559
0.018333,0.0010761,0.0011755
0.018615,0.0026851,0.001623
0.018928,0.0047005,0.0021785
0.019272,0.0071276,0.002845
0.019648,0.0099724,0.0036233
0.029785,0.0092663,0.0055195
0.042187,0.0083768,0.0078663
0.056894,0.0073036,0.010674
0.073941,0.0060467,0.013951
0.093362,0.0046064,0.017711
0.11519,0.0029829,0.021966
0.13945,0.0011766,0.026733
0.16617,-0.00081208,0.032028
0.19538,-0.0029826,0.03787
0.22709,-0.0053342,0.044275
0.20506,-0.0062144,0.051897
0.18407,-0.0069635,0.059393
0.16415,-0.0075857,0.066718
0.14529,-0.0080859,0.073854
